dataset,video_id,roi_a,roi_b,mode,gt_hr_bpm,global_lag_ms_precalc,global_r_precalc,global_lag_ms_refined,global_r_refined,n_windows,median_residual_lag_ms,iqr_residual_lag_ms,median_abs_residual_lag_ms,mean_abs_residual_lag_ms,mode_abs_residual_lag_ms,rms_residual_lag_ms,median_r,pct_windows_|lag|<=1frame,pct_windows_|lag|>1frame,pct_windows_|lag|>2frames,pct_windows_r>=0.8
DATASET_1,5-gt,forehead,left_cheek,unfiltered,77.31705916140149,0.0,0.7237025213977734,0.0,0.7237025213977734,72,0.0,33.333333333333336,0.0,12.962962962962964,2.0833333333333335,20.786985482077455,0.7372328811298337,100.0,0.0,0.0,16.666666666666664
DATASET_1,5-gt,left_cheek,chin,filtered,77.31705916140149,33.333333333333336,0.7912553938429837,33.333333333333336,0.7912553938429837,72,66.66666666666667,66.66666666666666,66.66666666666667,68.98148148148148,75.0,76.67874301023478,0.8200355672697113,30.555555555555557,69.44444444444444,37.5,61.111111111111114
DATASET_1,6-gt,forehead,chin,filtered,82.57338212634822,0.0,0.7176783505928829,0.0,0.7176783505928829,77,0.0,33.333333333333336,0.0,20.34632034632035,4.166666666666667,31.55425479505095,0.8227275502993633,85.71428571428571,14.285714285714285,0.0,57.14285714285714
DATASET_1,6-gt,forehead,left_cheek,filtered,82.57338212634822,0.0,0.8210520871209114,0.0,0.8210520871209114,77,0.0,0.0,0.0,15.151515151515147,4.166666666666667,23.106504147329034,0.8418961367400392,98.7012987012987,1.2987012987012987,0.0,67.53246753246754
DATASET_1,6-gt,forehead,left_cheek,unfiltered,82.57338212634822,0.0,0.730844904262712,0.0,0.730844904262712,77,0.0,0.0,0.0,13.419913419913422,4.166666666666667,21.821789023599237,0.7687749970990724,98.7012987012987,1.2987012987012987,0.0,31.16883116883117
DATASET_1,6-gt,forehead,right_cheek,filtered,82.57338212634822,0.0,0.8582712072663621,0.0,0.8582712072663621,77,0.0,33.333333333333336,0.0,12.554112554112557,2.0833333333333335,20.456549525040103,0.8941821545216956,100.0,0.0,0.0,87.01298701298701
DATASET_1,6-gt,forehead,right_cheek,unfiltered,82.57338212634822,0.0,0.7487248139546877,0.0,0.7487248139546877,77,0.0,0.0,0.0,11.255411255411257,2.0833333333333335,19.36957343826588,0.7787253478163658,100.0,0.0,0.0,40.25974025974026
DATASET_1,6-gt,left_cheek,right_cheek,filtered,82.57338212634822,0.0,0.7470902638246065,0.0,0.7470902638246065,78,0.0,0.0,0.0,16.239316239316242,4.166666666666667,24.45997952351143,0.7935090549361483,97.43589743589743,2.564102564102564,0.0,47.43589743589743
DATASET_1,7-gt,forehead,left_cheek,filtered,94.6833073322933,33.333333333333336,0.8963916944415248,33.333333333333336,0.8963916944415248,89,66.66666666666667,0.0,66.66666666666667,62.17228464419476,64.58333333333334,63.20606175199696,0.9026716677818737,13.48314606741573,86.51685393258427,0.0,97.75280898876404
DATASET_1,7-gt,forehead,left_cheek,unfiltered,94.6833073322933,33.333333333333336,0.8033605849672968,33.333333333333336,0.8033605849672968,89,66.66666666666667,0.0,66.66666666666667,61.797752808988776,64.58333333333334,62.909085660790325,0.8027081865341799,14.606741573033707,85.39325842696628,0.0,53.93258426966292
DATASET_1,7-gt,forehead,right_cheek,filtered,94.6833073322933,33.333333333333336,0.8500774942374832,33.333333333333336,0.8500774942374832,89,66.66666666666667,0.0,66.66666666666667,61.423220973782776,70.83333333333333,63.795866709673696,0.8495571644752014,22.47191011235955,77.52808988764045,6.741573033707865,95.50561797752809
DATASET_1,7-gt,forehead,right_cheek,unfiltered,94.6833073322933,33.333333333333336,0.7447914786000426,33.333333333333336,0.7447914786000426,89,66.66666666666667,33.333333333333336,66.66666666666667,58.05243445692884,70.83333333333333,60.686871558234024,0.745837682278734,30.337078651685395,69.66292134831461,4.49438202247191,6.741573033707865
DATASET_1,7-gt,left_cheek,right_cheek,filtered,94.6833073322933,0.0,0.8370693300739847,0.0,0.8370693300739847,89,0.0,0.0,0.0,5.617977528089888,2.0833333333333335,13.684513787599334,0.8645604563007324,100.0,0.0,0.0,78.65168539325843
DATASET_1,7-gt,left_cheek,right_cheek,unfiltered,94.6833073322933,0.0,0.7332662447677301,0.0,0.7332662447677301,93,0.0,0.0,0.0,6.810035842293908,2.0833333333333335,15.066558822210542,0.787065222068199,100.0,0.0,0.0,37.634408602150536
DATASET_1,8-gt,forehead,chin,filtered,68.1259825327511,33.333333333333336,0.959138995714158,33.333333333333336,0.959138995714158,59,66.66666666666667,0.0,66.66666666666667,66.66666666666667,66.66666666666666,67.50880531254371,0.9542041413037439,5.084745762711865,94.91525423728814,5.084745762711865,100.0
DATASET_1,8-gt,forehead,chin,unfiltered,68.1259825327511,33.333333333333336,0.9071355147703161,33.333333333333336,0.9071355147703161,63,66.66666666666667,0.0,66.66666666666667,62.96296296296295,64.28571428571429,63.82847385042253,0.8945556480453697,11.11111111111111,88.88888888888889,0.0,100.0
DATASET_1,8-gt,forehead,left_cheek,filtered,68.1259825327511,33.333333333333336,0.9361997082737222,33.333333333333336,0.9361997082737222,59,66.66666666666667,0.0,66.66666666666667,64.40677966101696,66.66666666666666,67.50880531254373,0.9381409220045428,22.033898305084744,77.96610169491525,15.254237288135593,100.0
DATASET_1,8-gt,forehead,left_cheek,unfiltered,68.1259825327511,33.333333333333336,0.8665358755962079,33.333333333333336,0.8665358755962079,63,66.66666666666667,0.0,66.66666666666667,69.31216931216933,66.66666666666666,71.14582486036498,0.8697544193040918,7.936507936507936,92.06349206349206,15.873015873015872,93.65079365079364
DATASET_1,8-gt,forehead,right_cheek,filtered,68.1259825327511,33.333333333333336,0.9284884815589871,33.333333333333336,0.9284884815589871,59,66.66666666666667,0.0,66.66666666666667,61.01694915254238,64.28571428571429,62.285413164175246,0.9197478247101261,16.94915254237288,83.05084745762711,0.0,100.0
DATASET_1,8-gt,forehead,right_cheek,unfiltered,68.1259825327511,33.333333333333336,0.8289392715307423,33.333333333333336,0.8289392715307423,63,66.66666666666667,0.0,66.66666666666667,62.43386243386244,66.66666666666666,64.51556010444945,0.824804941176155,19.047619047619047,80.95238095238095,6.349206349206349,69.84126984126983
DATASET_1,8-gt,left_cheek,chin,filtered,68.1259825327511,0.0,0.9060899790088177,0.0,0.9060899790088177,59,0.0,0.0,0.0,12.994350282485877,2.380952380952381,20.81213610891962,0.9429872655324539,100.0,0.0,0.0,100.0
DATASET_1,8-gt,left_cheek,chin,unfiltered,68.1259825327511,0.0,0.8222764127628843,0.0,0.8222764127628843,69,0.0,0.0,0.0,10.144927536231885,4.166666666666667,20.0643088476282,0.8655567903886692,97.10144927536231,2.898550724637681,0.0,82.6086956521739
DATASET_1,8-gt,left_cheek,right_cheek,filtered,68.1259825327511,0.0,0.9073879619652849,0.0,0.9073879619652849,59,0.0,0.0,0.0,9.03954802259887,2.380952380952381,17.358521464109852,0.9230733226032483,100.0,0.0,0.0,100.0
DATASET_1,8-gt,left_cheek,right_cheek,unfiltered,68.1259825327511,0.0,0.790251543740182,0.0,0.790251543740182,69,0.0,0.0,0.0,5.314009661835749,2.0833333333333335,13.309156825078176,0.8223695792430123,100.0,0.0,0.0,60.86956521739131
DATASET_1,8-gt,right_cheek,chin,filtered,68.1259825327511,0.0,0.9081466823798341,0.0,0.9081466823798341,59,0.0,0.0,0.0,6.214689265536723,2.380952380952381,14.39292565294576,0.9172461273501352,100.0,0.0,0.0,100.0
DATASET_1,8-gt,right_cheek,chin,unfiltered,68.1259825327511,0.0,0.8015585797518395,0.0,0.8015585797518395,74,0.0,0.0,0.0,7.6576576576576585,2.0833333333333335,15.976709775647027,0.8116413892404567,100.0,0.0,0.0,54.054054054054056
DATASET_1,after-exercise,forehead,chin,filtered,113.85665388828039,0.0,0.8454408983104912,0.0,0.8454408983104912,108,0.0,33.333333333333336,0.0,10.185185185185185,2.0833333333333335,18.425693279752224,0.880475338475736,100.0,0.0,0.0,76.85185185185185
DATASET_1,after-exercise,forehead,chin,unfiltered,113.85665388828039,0.0,0.707451316189338,0.0,0.707451316189338,109,0.0,33.333333333333336,0.0,10.091743119266056,2.0833333333333335,18.340976999845687,0.7195042468781393,100.0,0.0,0.0,23.853211009174313
DATASET_1,after-exercise,forehead,left_cheek,filtered,113.85665388828039,33.333333333333336,0.8873052022177574,33.333333333333336,0.8873052022177574,108,66.66666666666667,0.0,66.66666666666667,63.27160493827161,70.83333333333333,64.70890818391166,0.8765317773165457,13.88888888888889,86.11111111111111,3.7037037037037033,87.96296296296296
DATASET_1,after-exercise,forehead,left_cheek,unfiltered,113.85665388828039,33.333333333333336,0.7840350921313978,33.333333333333336,0.7840350921313978,109,66.66666666666667,0.0,66.66666666666667,62.69113149847096,70.83333333333333,64.2529405317179,0.7495190271005739,15.59633027522936,84.40366972477065,3.669724770642202,31.19266055045872
DATASET_1,after-exercise,forehead,right_cheek,filtered,113.85665388828039,33.333333333333336,0.9124057024785868,33.333333333333336,0.9124057024785868,108,66.66666666666667,0.0,66.66666666666667,60.49382716049383,64.58333333333334,61.864048475889135,0.9148165979188536,18.51851851851852,81.48148148148148,0.0,86.11111111111111
DATASET_1,after-exercise,forehead,right_cheek,unfiltered,113.85665388828039,33.333333333333336,0.8263397933023653,33.333333333333336,0.8263397933023653,109,66.66666666666667,33.333333333333336,66.66666666666667,57.79816513761469,64.58333333333334,59.64557227103489,0.8284227987885736,26.605504587155966,73.39449541284404,0.0,70.64220183486239
DATASET_1,after-exercise,left_cheek,chin,filtered,113.85665388828039,500.0,0.8026401428625856,500.0,0.8026401428625856,109,0.0,100.0,33.333333333333336,38.53211009174312,31.25,47.7847706045862,0.8016424835895495,67.88990825688074,32.11009174311927,6.422018348623854,50.45871559633027
DATASET_1,after-exercise,left_cheek,right_cheek,filtered,113.85665388828039,0.0,0.8783446142485606,0.0,0.8783446142485606,109,0.0,0.0,0.0,5.81039755351682,2.0833333333333335,13.916893275819884,0.9121052481966258,100.0,0.0,0.0,93.57798165137615
DATASET_1,after-exercise,left_cheek,right_cheek,unfiltered,113.85665388828039,0.0,0.7689262167177512,0.0,0.7689262167177512,110,0.0,0.0,0.0,6.060606060606061,2.0833333333333335,14.21338109037403,0.7909217151107553,100.0,0.0,0.0,42.72727272727273
DATASET_1,after-exercise,right_cheek,chin,filtered,113.85665388828039,0.0,0.8379417148931677,0.0,0.8379417148931677,109,0.0,33.333333333333336,0.0,11.009174311926603,2.0833333333333335,19.15652570442303,0.86175980446013,100.0,0.0,0.0,80.73394495412845
DATASET_1,after-exercise,right_cheek,chin,unfiltered,113.85665388828039,0.0,0.7074014482831606,0.0,0.7074014482831606,110,0.0,33.333333333333336,0.0,11.21212121212121,2.0833333333333335,19.332288373014038,0.7020058827225478,100.0,0.0,0.0,17.272727272727273
DATASET_2,subject1,forehead,chin,filtered,106.70456819650937,0.0,0.761787083328341,0.0,0.761787083328341,75,0.0,33.333333333333336,0.0,17.333333333333336,4.166666666666667,26.94301256218254,0.8076236935260869,93.33333333333333,6.666666666666667,0.0,57.333333333333336
DATASET_2,subject1,forehead,left_cheek,filtered,106.70456819650937,33.333333333333336,0.8173580623477409,33.333333333333336,0.8173580623477409,75,33.333333333333336,33.333333333333336,33.333333333333336,47.55555555555555,37.5,51.20763831912406,0.8800356544636909,53.333333333333336,46.666666666666664,0.0,74.66666666666667
DATASET_2,subject1,forehead,left_cheek,unfiltered,106.70456819650937,33.333333333333336,0.7320595801916113,33.333333333333336,0.7320595801916113,74,66.66666666666667,33.333333333333336,66.66666666666667,51.351351351351354,62.5,54.52497568062707,0.7793045306541266,43.24324324324324,56.75675675675676,0.0,40.54054054054054
DATASET_2,subject1,forehead,right_cheek,filtered,106.70456819650937,33.333333333333336,0.7834042141045259,33.333333333333336,0.7834042141045259,75,66.66666666666667,33.333333333333336,66.66666666666667,51.55555555555556,62.5,54.704593889294095,0.8238284608377525,42.66666666666667,57.333333333333336,0.0,65.33333333333333
DATASET_2,subject10,forehead,chin,filtered,109.80887351778657,33.333333333333336,0.8070698259540638,33.333333333333336,0.8070698259540638,101,66.66666666666667,0.0,66.66666666666667,65.34653465346534,70.83333333333333,68.1356312543198,0.8305645460055431,18.81188118811881,81.1881188118812,14.85148514851485,64.35643564356435
DATASET_2,subject10,forehead,left_cheek,filtered,109.80887351778657,33.333333333333336,0.9126759218948693,33.333333333333336,0.9126759218948693,101,66.66666666666667,0.0,66.66666666666667,61.3861386138614,64.58333333333334,62.58108052090437,0.9067893633716906,15.841584158415841,84.15841584158416,0.0,100.0
DATASET_2,subject10,forehead,left_cheek,unfiltered,109.80887351778657,33.333333333333336,0.8492007591764975,33.333333333333336,0.8492007591764975,101,66.66666666666667,0.0,66.66666666666667,63.69636963696371,64.58333333333334,64.40042501004281,0.8393824506414894,8.91089108910891,91.0891089108911,0.0,74.25742574257426
